user_id   song_id   count     
28        379       5         
68        709       14        
27        90        20        
62        1093      3         
66        570       12        
35        859       9         
77        1151      2         
72        1065      11        
27        103       17        
49        1021      10        
11        141       20        
37        1191      14        
96        401       12        
57        224       14        
27        715       19        
89        1189      3         
16        1220      17        
93        384       3         
27        33        11        
51        840       20        
8         1222      5         
87        463       2         
10        712       5         
66        402       19        
7         742       19        
8         87        17        
47        236       17        
4         236       14        
4         1144      5         
23        921       10        
49        961       9         
86        235       6         
16        805       3         
57        1005      9         
34        395       12        
70        273       1         
23        649       20        
21        358       14        
25        486       4         
76        304       5         
41        1264      3         
10        73        17        
75        319       13        
59        107       17        
53        699       19        
52        1277      9         
32        1186      6         
9         521       2         
25        54        6         
1         27        1         
1         238       1         
33        564       11        
58        977       11        
26        671       12        
25        466       17        
32        1153      18        
18        204       1         
53        749       11        
82        325       17        
30        228       15        
5         1030      8         
57        665       1         
24        607       11        
50        1171      5         
73        357       6         
1         270       1         
89        722       4         
95        953       8         
12        57        8         
81        865       18        
84        65        15        
88        1130      12        
16        716       16        
60        1242      8         
1         332       10        
88        4         12        
65        611       16        
45        813       20        
54        491       2         
25        868       20        
36        41        16        
16        350       13        
82        692       5         
85        386       4         
88        1045      17        
80        1273      20        
92        296       16        
59        140       8         
90        961       15        
26        52        7         
63        930       4         
3         139       6         
23        880       11        
58        306       17        
49        437       18        
28        1144      9         
90        765       13        
65        1133      5         
39        714       1         
89        298       6         
4         553       13        
30        1073      7         
92        634       8         
26        717       12        
3         456       15        
8         249       1         
6         1225      16        
10        1081      9         
63        1218      3         
30        1268      4         
51        1225      18        
38        54        4         
23        704       7         
8         1127      9         
70        1112      7         
55        439       14        
45        604       6         
74        350       11        
29        335       13        
73        8         18        
51        921       10        
26        440       14        
30        1273      4         
75        856       14        
24        49        10        
75        164       2         
89        213       7         
75        615       10        
32        505       19        
2         375       14        
74        415       14        
57        1125      1         
19        1082      13        
55        448       6         
44        968       13        
32        608       9         
94        33        8         
13        715       7         
3         308       2         
41        841       12        
62        757       3         
76        243       14        
20        502       19        
79        618       18        
80        240       10        
48        283       8         
58        180       2         
64        1030      10        
3         1046      15        
26        402       3         
22        614       5         
59        588       2         
74        1083      13        
86        594       19        
66        514       11        
98        742       8         
87        672       19        
15        1008      4         
8         713       13        
56        311       2         
6         340       1         
89        959       18        
67        888       6         
28        1075      11        
29        263       17        
53        799       6         
91        461       2         
8         51        3         
36        1054      13        
53        838       12        
31        429       9         
40        121       7         
68        532       1         
63        994       19        
68        480       1         
88        445       8         
27        18        2         
78        1172      7         
77        101       2         
53        479       9         
58        670       4         
66        493       5         
15        1260      10        
85        270       17        
92        240       19        
51        570       6         
4         1037      9         
58        222       11        
67        428       7         
18        1010      8         
57        642       5         
33        976       19        
40        359       12        
98        294       13        
60        658       20        
9         717       6         
62        63        19        
41        761       12        
81        166       20        
34        154       12        
14        568       5         
55        733       17        
76        769       11        
34        648       12        
41        992       13        
3         336       6         
36        643       6         
74        1120      19        
29        1224      9         
19        821       7         
84        202       15        
95        223       18        
94        42        7         
28        1075      7         
68        694       14        
55        1032      15        
27        47        11        
81        1080      14        
13        1131      8         
38        128       14        
90        284       13        
96        277       20        
25        112       11        
26        747       9         
12        1243      16        
63        112       10        
66        1164      4         
2         574       15        
4         916       18        
72        1250      19        
36        755       20        
81        51        15        
93        242       1         
60        1107      4         
79        711       11        
81        464       13        
19        1196      4         
40        645       17        
68        667       15        
15        366       8         
22        869       10        
81        1208      1         
46        366       9         
8         481       17        
24        387       20        
95        848       10        
78        737       7         
88        1058      5         
9         338       18        
65        446       16        
3         570       18        
87        399       6         
35        959       13        
38        8         10        
36        101       19        
26        450       8         
38        501       12        
44        360       17        
45        192       12        
8         616       15        
87        1117      16        
24        717       3         
44        164       13        
60        572       11        
65        983       19        
59        101       18        
95        391       13        
19        419       13        
36        314       3         
29        689       7         
12        1201      2         
58        551       15        
55        141       13        
52        868       20        
65        810       8         
22        180       4         
4         905       8         
32        1071      14        
62        164       9         
96        856       3         
88        943       1         
49        1192      5         
94        45        2         
48        888       18        
11        663       6         
82        497       12        
88        1009      14        
83        1254      8         
53        69        12        
41        1016      11        
17        1096      10        
89        1053      20        
76        963       7         
54        269       4         
28        110       12        
24        741       17        
72        995       2         
11        583       2         
89        510       11        
43        1051      6         
82        1021      3         
26        861       5         
19        1228      12        
1         1154      20        
7         671       19        
7         803       18        
20        929       12        
14        263       5         
12        899       16        
23        1137      17        
64        778       7         
25        1160      10        
84        361       8         
71        600       14        
44        114       20        
65        498       14        
44        963       2         
94        817       13        
93        1036      10        
82        787       18        
13        1017      14        
52        544       12        
17        274       13        
24        1025      13        
17        43        16        
62        593       1         
21        507       15        
35        790       1         
5         46        3         
83        331       3         
48        2         11        
97        268       13        
4         4         5         
43        275       19        
5         1112      1         
15        1046      5         
2         13        5         
73        549       13        
87        1111      13        
67        86        6         
19        880       14        
10        1100      17        
6         327       2         
72        821       18        
74        622       4         
46        140       17        
4         804       20        
20        213       8         
21        478       7         
54        1176      13        
40        1185      5         
50        1118      6         
5         167       6         
77        777       13        
92        49        6         
53        710       14        
80        692       2         
59        607       4         
28        88        14        
82        201       11        
45        939       12        
38        1250      3         
37        1009      11        
95        1097      8         
16        36        18        
28        1074      11        
43        627       5         
65        126       4         
71        224       2         
14        901       2         
40        273       19        
78        502       4         
28        1063      11        
60        654       5         
18        941       16        
49        830       2         
36        279       7         
19        979       2         
22        663       2         
87        995       13        
50        56        14        
26        242       20        
59        648       15        
54        650       7         
12        571       16        
79        893       1         
27        408       1         
75        1247      14        
39        526       8         
68        102       1         
84        680       8         
25        1207      15        
16        38        11        
56        697       15        
50        1260      19        
67        696       9         
29        534       15        
87        868       1         
55        967       11        
39        732       17        
30        1029      14        
74        940       4         
51        138       16        
81        791       7         
66        579       20        
47        431       10        
5         106       10        
93        386       20        
81        386       13        
11        1119      2         
51        195       11        
24        722       10        
98        369       13        
12        328       7         
73        544       1         
51        976       9         
58        118       18        
2         931       8         
79        493       4         
21        839       7         
84        45        17        
73        489       20        
14        263       16        
23        232       20        
63        39        12        
43        1230      18        
45        1185      15        
46        178       5         
71        816       2         
82        366       2         
43        757       17        
2         478       2         
46        21        2         
9         1050      5         
55        151       7         
12        1116      7         
46        862       9         
51        1091      1         
23        984       6         
36        205       16        
60        229       9         
79        969       8         
24        809       7         
90        846       7         
46        891       8         
63        1086      20        
87        980       4         
63        955       3         
71        1205      10        
22        1005      6         
5         1229      3         
94        744       13        
56        554       13        
16        323       6         
35        241       13        
9         189       9         
30        1031      10        
44        622       12        
18        307       10        
95        1001      9         
95        964       15        
79        418       15        
54        995       4         
25        287       11        
61        657       14        
75        905       4         
21        252       1         
98        153       17        
4         551       12        
83        1004      7         
17        1050      18        
21        441       10        
45        101       13        
53        832       3         
89        271       14        
83        1118      19        
76        1186      1         
63        535       3         
66        1226      2         
40        778       4         
61        470       17        
7         975       14        
16        769       17        
25        23        16        
79        1169      8         
48        1252      19        
45        85        12        
55        608       1         
43        943       15        
65        1270      18        
56        574       10        
16        1159      4         
73        516       6         
66        1047      9         
7         687       6         
62        341       14        
64        1262      2         
69        916       5         
36        538       17        
84        1250      4         
26        555       18        
100       926       4         
73        1088      18        
55        117       17        
67        263       7         
61        667       2         
76        1247      3         
53        220       10        
96        129       1         
43        723       9         
17        735       11        
61        466       17        
98        78        7         
73        860       19        
9         713       18        
37        919       14        
53        366       11        
90        463       19        
59        1057      20        
79        440       10        
99        804       13        
28        119       2         
50        453       16        
45        1169      1         
100       992       11        
73        344       15        
36        76        6         
83        295       19        
84        1143      1         
9         1173      13        
8         617       20        
45        592       6         
32        1272      18        
5         1119      10        
75        857       8         
5         486       11        
40        382       5         
13        1012      18        
71        473       12        
24        6         19        
95        246       13        
77        435       15        
1         531       7         
58        243       3         
92        1109      3         
46        211       16        
20        453       10        
48        104       16        
77        146       6         
27        661       2         
6         935       14        
25        8         8         
14        490       6         
9         1252      11        
54        689       19        
16        879       7         
52        60        7         
56        421       8         
47        1202      20        
89        627       17        
3         1003      8         
27        140       7         
47        1043      8         
43        1047      5         
34        807       18        
28        926       16        
55        951       12        
30        777       18        
57        554       18        
86        936       9         
58        994       16        
56        598       12        
11        342       9         
4         804       2         
16        578       14        
54        5         10        
14        441       10        
49        827       4         
7         943       6         
41        290       6         
31        86        1         
39        138       7         
19        181       9         
81        79        15        
5         1164      6         
94        140       10        
66        876       4         
59        793       5         
91        1153      3         
51        757       9         
95        50        8         
4         786       19        
82        859       11        
28        467       6         
84        1089      4         
78        703       18        
65        1119      16        
85        916       13        
88        621       18        
77        561       9         
70        1043      1         
82        370       13        
92        332       3         
81        394       9         
38        1153      5         
99        369       15        
49        31        5         
19        686       4         
20        256       1         
53        111       9         
34        1230      2         
32        305       16        
65        351       7         
76        216       2         
25        126       6         
50        424       17        
31        490       9         
41        878       11        
99        625       3         
63        797       20        
35        214       15        
27        231       6         
95        809       13        
67        257       3         
54        1070      20        
48        534       15        
13        763       15        
48        521       7         
54        966       5         
25        612       18        
73        619       2         
33        754       20        
52        470       20        
81        815       17        
4         958       9         
15        250       7         
56        225       15        
97        806       4         
65        348       15        
10        134       10        
21        938       10        
69        505       16        
21        700       14        
100       304       3         
14        705       20        
24        1055      20        
50        775       11        
30        250       5         
93        520       19        
54        669       16        
34        1227      6         
33        320       10        
17        753       10        
4         117       7         
2         130       16        
77        968       14        
3         484       12        
62        89        1         
39        641       2         
53        592       14        
7         786       11        
62        755       20        
17        90        7         
31        943       10        
39        899       6         
16        362       5         
100       623       20        
40        1043      2         
58        810       7         
55        652       2         
49        1279      11        
67        1039      13        
84        630       3         
68        227       20        
37        1060      4         
17        1187      17        
11        805       16        
77        171       3         
26        997       17        
41        492       5         
34        950       17        
57        224       4         
76        1062      7         
10        924       6         
68        707       15        
93        195       5         
15        1226      5         
54        950       16        
2         750       10        
77        656       11        
41        375       9         
43        1139      4         
56        562       13        
11        506       7         
37        214       18        
71        579       15        
51        418       8         
88        36        13        
97        721       15        
37        1070      14        
90        512       11        
81        931       17        
2         1150      10        
79        951       9         
80        460       12        
10        70        6         
66        166       20        
65        243       2         
99        1191      14        
73        901       12        
96        958       3         
4         125       7         
46        609       19        
8         1195      12        
61        977       1         
61        859       16        
62        819       11        
92        410       16        
41        471       1         
53        959       11        
1         378       11        
69        173       15        
19        242       7         
78        668       14        
36        333       5         
99        123       13        
86        870       3         
87        1148      13        
57        294       3         
39        884       20        
98        909       4         
27        1254      1         
89        353       4         
15        307       4         
52        267       20        
85        1030      8         
63        231       8         
14        1116      13        
54        480       1         
46        76        17        
20        241       13        
83        1249      11        
62        1025      7         
94        480       19        
75        912       15        
42        816       9         
33        1013      1         
17        942       14        
90        160       5         
96        331       8         
2         1022      12        
66        1252      1         
1         916       17        
76        174       3         
49        210       4         
7         813       19        
98        641       8         
75        642       9         
68        1194      15        
66        775       1         
58        151       5         
73        952       15        
94        58        10        
4         900       9         
77        56        15        
95        408       15        
1         637       17        
14        118       7         
71        789       17        
71        1230      9         
19        529       6         
46        1048      1         
90        788       12        
89        904       12        
98        829       3         
27        905       2         
67        176       10        
99        1210      3         
59        157       20        
46        437       12        
61        54        9         
2         1082      16        
23        731       8         
89        1172      3         
52        193       5         
21        624       10        
50        429       13        
96        13        15        
89        605       12        
41        514       17        
16        171       1         
49        1159      18        
40        1209      19        
9         1100      11        
37        1080      3         
94        749       13        
100       802       4         
81        381       3         
100       843       8         
90        435       10        
93        1280      13        
30        462       19        
70        129       4         
69        247       9         
41        642       13        
75        439       18        
70        557       13        
29        1115      11        
78        100       10        
54        323       19        
36        758       17        
72        487       12        
25        712       12        
73        139       19        
34        159       15        
99        706       8         
33        565       7         
47        479       15        
22        104       12        
63        718       11        
24        387       9         
27        653       3         
37        1030      15        
76        882       8         
96        716       2         
46        1085      20        
95        997       15        
62        50        8         
98        116       9         
75        557       5         
25        263       13        
23        107       18        
21        15        2         
25        715       15        
3         201       16        
23        77        7         
16        798       14        
56        1206      13        
22        863       9         
56        1234      2         
41        684       4         
63        677       16        
41        1212      4         
98        740       4         
74        297       15        
75        98        1         
75        1260      15        
11        1127      15        
56        396       6         
69        858       9         
59        559       6         
24        548       15        
16        651       2         
82        173       16        
47        420       7         
76        456       7         
4         73        12        
16        876       6         
5         109       14        
62        1210      6         
28        417       2         
46        668       6         
100       576       18        
4         469       18        
98        562       4         
57        958       14        
46        735       7         
28        203       16        
94        406       15        
61        941       12        
53        1217      6         
80        554       7         
62        1157      19        
91        1176      2         
44        806       13        
100       207       8         
77        199       7         
44        738       4         
36        922       1         
66        322       19        
31        490       17        
63        894       2         
4         1128      18        
92        247       14        
84        110       15        
56        1050      18        
73        341       20        
2         142       10        
36        7         20        
89        1063      9         
55        718       16        
3         861       6         
28        664       3         
66        98        20        
39        72        11        
63        1237      4         
85        941       10        
92        136       18        
55        1127      14        
57        571       10        
91        190       4         
42        1182      14        
32        471       20        
79        727       1         
86        27        8         
93        655       12        
34        655       19        
17        1004      17        
29        823       5         
57        232       15        
25        929       20        
82        843       4         
85        803       8         
7         511       9         
22        302       11        
67        327       19        
13        637       14        
17        1216      4         
84        846       9         
53        129       6         
86        738       9         
69        167       11        
53        1261      3         
12        705       17        
94        707       7         
46        245       10        
28        1004      16        
41        518       19        
78        924       9         
91        1148      16        
11        247       17        
79        249       19        
21        197       10        
24        591       14        
29        54        14        
61        410       15        
97        1112      4         
50        22        11        
76        458       1         
35        1215      8         
98        750       14        
15        675       5         
6         1143      20        
82        404       14        
22        1238      13        
36        923       16        
2         69        19        
15        305       1         
11        502       7         
90        1002      7         
100       1243      13        
15        950       5         
13        1095      20        
88        908       14        
55        1159      12        
8         616       5         
36        39        5         
39        428       13        
54        557       5         
25        709       1         
18        102       19        
77        1097      6         
52        126       5         
78        898       13        
91        22        19        
24        429       7         
3         818       7         
91        1232      1         
84        136       14        
30        577       4         
19        577       6         
38        843       6         
98        144       8         
17        1030      17        
6         424       1         
39        660       16        
25        1180      3         
91        412       1         
21        1132      4         
89        1171      5         
12        184       13        
16        615       10        
19        1134      11        
41        390       20        
31        1105      7         
86        278       4         
90        317       15        
17        889       6         
91        1254      8         
59        586       6         
68        1155      8         
72        1021      18        
89        492       8         
40        346       2         
57        635       17        
14        898       4         
6         862       5         
75        290       2         
44        223       10        
19        940       8         
27        511       18        
80        213       6         
8         463       2         
48        65        10        
89        411       6         
56        543       3         
46        451       9         
46        662       13        
69        1032      19        
24        1124      18        
82        786       5         
64        1180      16        
46        445       19        
34        892       3         
23        1169      7         
24        1028      3         
14        267       6         
91        550       1         
90        836       13        
63        1126      16        
21        447       16        
36        1126      19        
95        476       13        
46        1170      5         
42        127       17        
18        669       19        
66        54        4         
38        1174      13        
7         179       12        
42        1130      10        
57        110       19        
56        982       19        
14        875       13        
7         298       17        
19        341       17        
33        100       14        
24        489       18        
95        14        10        
32        236       6         
71        1109      19        
59        608       2         
92        694       2         
43        45        18        
35        590       1         
82        264       6         
46        1088      9         
41        355       18        
98        99        18        
70        842       3         
72        1257      7         
94        866       9         
34        179       16        
71        90        14        
47        291       12        
92        197       5         
75        493       3         
79        877       4         
50        996       6         
65        1148      9         
66        805       2         
68        21        19        
36        1075      17        
94        1243      5         
1         927       14        
38        88        9         
31        366       13        
72        579       20        
16        236       13        
96        1104      7         
76        645       11        
68        490       16        
47        1175      2         
10        818       12        
25        897       14        
6         875       20        
95        684       15        
18        1149      16        
86        252       17        
52        883       15        
39        985       3         
82        752       1         
55        858       4         
64        488       5         
15        237       7         
69        913       1         
15        929       4         
65        139       6         
99        1045      19        
68        915       7         
89        422       11        
18        644       2         
84        907       14        
73        326       17        
43        662       9         
63        751       8         
29        421       6         
1         868       15        
24        200       18        
42        937       5         
17        372       15        
39        1099      12        
79        323       1         
17        181       13        
14        16        11        
7         748       11        
17        861       18        
16        922       7         
57        882       14        
83        54        1         
45        1145      3         
57        775       6         
79        707       10        
95        1181      17        
69        549       12        
31        159       13        
15        1111      1         
90        75        14        
23        323       10        
28        180       3         
45        1238      19        
64        160       17        
100       255       20        
37        483       2         
10        1024      4         
76        583       9         
10        903       8         
53        1252      19        
78        73        4         
41        602       20        
45        537       14        
73        993       5         
14        409       6         
69        360       5         
93        140       16        
57        636       20        
24        369       11        
24        1147      16        
78        1244      9         
16        961       12        
31        879       17        
72        284       13        
99        780       5         
20        557       1         
28        1223      5         
1         146       7         
6         1148      8         
80        598       10        
7         193       8         
1         28        8         
17        963       16        
17        368       6         
51        427       1         
77        746       10        
47        479       6         
42        1096      5         
17        91        11        
34        468       1         
87        1195      6         
13        1127      4         
49        502       15        
12        920       2         
90        770       9         
52        464       16        
57        961       18        
76        1260      4         
96        743       12        
11        97        3         
77        829       7         
74        789       14        
49        629       11        
18        381       20        
58        544       4         
7         271       15        
60        257       1         
31        931       5         
21        714       8         
8         1223      15        
75        357       14        
8         588       17        
38        1055      2         
74        70        20        
17        1266      19        
61        816       8         
63        1082      9         
100       178       13        
36        884       6         
41        532       11        
16        331       12        
18        1211      8         
12        5         15        
94        989       4         
26        911       8         
52        129       14        
69        332       20        
1         8         3         
41        1089      5         
54        799       5         
20        760       12        
59        176       6         
2         2         2         
98        667       18        
67        170       9         
19        298       17        
42        757       3         
22        1182      11        
21        1247      15        
24        998       14        
3         145       13        
29        514       5         
34        76        17        
81        305       8         
31        865       3         
87        1120      17        
59        1027      4         
14        113       6         
1         1113      3         
27        642       7         
51        813       20        
78        1148      18        
13        920       3         
77        827       4         
71        427       18        
29        430       11        
21        1111      3         
86        119       16        
41        66        10        
48        84        9         
13        591       6         
23        74        8         
74        1034      15        
91        880       13        
49        948       5         
12        1185      11        
11        807       11        
24        1115      2         
86        1122      2         
33        1144      11        
60        1054      18        
24        653       8         
62        852       17        
20        86        3         
75        371       16        
92        60        16        
62        1236      10        
95        1022      5         
85        1048      4         
67        278       6         
83        1214      8         
87        1098      2         
8         1004      7         
85        417       15        
78        586       11        
89        1201      8         
91        34        14        
76        553       8         
39        756       4         
8         624       13        
30        558       2         
76        364       15        
37        1186      1         
28        615       10        
96        44        16        
72        1061      13        
70        1241      12        
12        1003      20        
22        1281      9         
73        10        16        
61        857       19        
47        637       15        
80        147       17        
81        436       14        
59        858       8         
76        949       7         
69        737       20        
98        1027      19        
9         734       18        
24        1242      3         
24        450       6         
12        898       4         
77        330       7         
26        437       8         
70        224       4         
63        867       6         
93        956       10        
100       392       17        
51        398       4         
12        727       8         
46        1103      11        
78        714       13        
88        1180      1         
99        701       16        
96        1217      10        
92        312       7         
60        303       15        
75        141       13        
71        20        15        
69        1034      10        
68        953       10        
38        466       7         
44        327       15        
29        1214      15        
1         485       8         
73        380       15        
23        961       14        
76        688       18        
46        414       13        
44        1269      10        
76        543       15        
26        522       15        
88        1121      16        
68        922       11        
76        1102      3         
94        107       1         
1         198       4         
45        351       2         
11        1080      18        
37        566       15        
38        172       2         
11        371       16        
76        1020      8         
8         1203      5         
7         742       15        
91        621       15        
99        386       8         
61        319       12        
83        30        8         
43        157       4         
69        504       8         
86        543       5         
2         519       17        
9         785       15        
13        1209      20        
23        420       3         
75        826       10        
53        1016      16        
35        793       8         
48        100       8         
19        515       7         
22        123       20        
74        835       13        
26        1028      17        
1         1129      18        
91        991       19        
35        203       17        
97        441       6         
38        167       3         
19        1055      15        
45        216       9         
32        502       10        
35        1239      17        
87        762       7         
69        947       19        
77        440       7         
26        562       17        
37        135       20        
75        769       6         
15        974       8         
97        30        13        
49        714       11        
59        396       19        
51        116       20        
42        892       16        
39        853       9         
72        818       19        
99        569       15        
17        1011      2         
72        267       9         
84        1124      6         
69        1011      4         
15        988       6         
44        506       2         
76        28        15        
90        262       13        
61        854       18        
31        323       5         
27        208       11        
4         853       4         
40        211       14        
7         1002      9         
54        699       4         
50        72        10        
34        468       3         
97        502       2         
52        848       20        
33        446       8         
83        643       3         
80        575       1         
43        1160      8         
69        1237      16        
96        252       5         
31        156       16        
76        844       5         
36        813       3         
69        166       4         
39        888       19        
54        689       12        
65        507       11        
4         434       14        
84        1201      16        
77        1278      9         
40        36        8         
73        1278      19        
56        682       2         
25        1269      15        
44        995       4         
21        794       5         
75        284       19        
